,pv01_3Y,pv01_10Y,dv01_3Y,dv01_10Y,face_3Y,face_10Y,face_total,margin
2023-06-08,28304,84586,-279520,-680194,987550470,804149866,1791700336,89585017
2023-06-09,28311,84637,-369820,-1000641,1306277940,1182271892,2488549832,124427492
2023-06-12,28307,84642,-43402,-653965,153328505,772628565,925957070,46297854
2023-06-13,28304,84603,-43730,-659774,154499512,779847439,934346951,46717348
2023-06-14,28287,84396,-377030,-1001370,1332875123,1186515639,2519390762,125969538
2023-06-15,28257,84124,-419842,-974842,1485824667,1158810563,2644635230,132231762
2023-06-16,28269,84249,-494902,-993243,1750685391,1178936701,2929622092,146481105
2023-06-19,28273,84335,-533733,-946246,1887774170,1122002400,3009776570,150488829
2023-06-20,28274,84346,-1091424,-911716,3860114182,1080920054,4941034235,247051712
2023-06-21,28280,84446,-1071313,-872052,3788272675,1032672827,4820945502,241047275
2023-06-22,28269,84370,-1030944,-896718,3646859551,1062836872,4709696423,235484821
2023-06-23,28263,84288,-991144,-954289,3506920513,1132179912,4639100425,231955021
2023-06-26,28279,84482,-932886,-989516,3298889448,1171276469,4470165917,223508296
2023-06-27,28286,84522,-890612,-1084298,3148550449,1282853772,4431404221,221570211
2023-06-28,28283,84478,-875452,-1254522,3095339105,1485033855,4580372960,229018648
2023-06-29,28270,84337,-917665,-1271689,3246058242,1507858171,4753916413,237695821
2023-06-30,28249,84137,-938388,-1311500,3321893385,1558763145,4880656530,244032827
2023-07-03,28269,84373,-967650,-1249551,3423036245,1480979413,4904015658,245200783
2023-07-04,28261,84283,-1007715,-1232814,3565689956,1462713281,5028403237,251420162
2023-07-05,28261,84260,-1055565,-1186750,3735119208,1408431641,5143550849,257177542
2023-07-06,28236,83953,-1042943,-1174117,3693692029,1398540479,5092232508,254611625
2023-07-07,28211,83699,-1059729,-1206288,3756454212,1441215165,5197669377,259883469
2023-07-10,28187,83371,-1053019,-1182351,3735776679,1418183973,5153960652,257698033
2023-07-11,28230,83818,-953142,-1053098,3376371052,1256412883,4632783935,231639197
2023-07-12,28226,83826,-988768,-1087652,3503070423,1297513722,4800584145,240029207
2023-07-13,28274,84282,-867909,-985782,3069654199,1169628365,4239282564,211964128
2023-07-14,28266,84172,-851115,-1003857,3011095132,1192620338,4203715470,210185773
2023-07-17,28268,84255,-800984,-963271,2833538807,1143278279,3976817086,198840854
2023-07-18,28266,84289,-450354,-924162,1593273241,1096415633,2689688874,134484444
2023-07-19,28280,84543,-518176,-592443,1832290493,700756399,2533046892,126652345
2023-07-20,28269,84399,-567553,-632343,2007664595,749234372,2756898967,137844948
2023-07-21,28262,84299,-589764,-621550,2086768081,737314960,2824083041,141204152
2023-07-24,28255,84238,-595741,-660227,2108467058,783763963,2892231021,144611551
2023-07-25,28245,84097,-568028,-671507,2011106648,798488658,2809595305,140479765
2023-07-26,28254,84162,-516398,-629002,1827711317,747372212,2575083530,128754176
2023-07-27,28273,84292,-446279,-569514,1578490508,675644257,2254134764,112706738
2023-07-28,28251,83950,-450247,-571776,1593733438,681093870,2274827308,113741365
2023-07-31,28237,83812,-477805,-720076,1692130352,859159783,2551290135,127564507
2023-08-01,28250,83937,-476365,-697132,1686247767,830538785,2516786553,125839328
2023-08-02,28246,83772,-452559,-659532,1602190955,787297787,2389488742,119474437
2023-08-03,28231,83505,-708928,-667165,2511200408,798954096,3310154504,165507725
2023-08-04,28228,83440,-639304,-753004,2264748668,902444974,3167193642,158359682
2023-08-07,28250,83687,-410713,-1200694,1453861600,1434745791,2888607392,144430370
2023-08-08,28266,83935,-404585,-1199244,1431327982,1428768996,2860096978,143004849
2023-08-09,28255,83816,-529177,-1201300,1872881326,1433253550,3306134876,165306744
2023-08-10,28249,83781,-552960,-1208243,1957468525,1442138740,3399607265,169980363
2023-08-11,28244,83650,-556873,-1195685,1971639141,1429388460,3401027601,170051380
2023-08-14,28227,83404,-556123,-1156106,1970151849,1386152356,3356304205,167815210
2023-08-16,28244,83539,-542804,-1143452,1921870458,1368764288,3290634746,164531737
2023-08-17,28211,83118,-497803,-1023704,1764554795,1231626616,2996181412,149809071
2023-08-18,28235,83353,-492159,-1014991,1743098479,1217706851,2960805331,148040267
2023-08-21,28213,83141,-500301,-989357,1773303970,1189972217,2963276188,148163809
2023-08-22,28208,83091,-517812,-996600,1835714292,1199406546,3035120838,151756042
2023-08-23,28219,83291,-501471,-968558,1777046947,1162866636,2939913583,146995679
2023-08-24,28225,83439,-487161,-953549,1725983617,1142816346,2868799962,143439998
2023-08-25,28211,83274,-518906,-1012698,1839360571,1216100025,3055460596,152773030
2023-08-28,28226,83487,-517327,-972786,1832780293,1165199154,2997979447,149898972
2023-08-29,28230,83541,-503193,-932843,1782451428,1116625871,2899077299,144953865
2023-08-30,28233,83528,-1444810,-1206885,5117472908,1444882371,6562355279,328117764
2023-08-31,28243,83637,-959968,-624195,3398980664,746314083,4145294748,207264737
2023-09-01,28251,83797,-689263,-669936,2439778148,799472086,3239250233,161962512
2023-09-04,28233,83551,-700007,-646232,2479421385,773459228,3252880613,162644031
2023-09-05,28220,83406,-1106192,-998636,3919867177,1197317808,5117184985,255859249
2023-09-06,28215,83320,-1136160,-1025578,4026745693,1230893482,5257639175,262881959
2023-09-07,28189,83073,-1279372,-1006869,4538514225,1212031873,5750546098,287527305
2023-09-08,28202,83275,-1281190,-1016095,4542967560,1220175001,5763142561,288157128
2023-09-11,28178,83010,-1266190,-972821,4493534594,1171933807,5665468401,283273420
2023-09-12,28178,82968,-901865,-611988,3200545905,737617650,3938163556,196908178
2023-09-13,28184,83061,-1310404,-941955,4649519145,1134052234,5783571380,289178569
2023-09-14,28193,83167,-1347682,-965497,4780258987,1160908188,5941167175,297058359
2023-09-15,28191,83130,-1352219,-975232,4796649388,1173146511,5969795900,298489795
2023-09-18,28171,82926,-1398387,-1010002,4963838017,1217955084,6181793101,309089655
2023-09-19,28174,82994,-1431967,-1099977,5082629398,1325364248,6407993646,320399682
2023-09-20,28176,82997,-1434806,-1111318,5092269667,1338978594,6431248261,321562413
2023-09-21,28156,82757,-985655,-722697,3500744303,873273435,4374017738,218700887
2023-09-22,28178,82897,-967644,-698053,3434102535,842077379,4276179914,213808996
2023-09-25,28174,82828,-983357,-679179,3490337331,819986805,4310324136,215516207
2023-09-26,28167,82688,-1000677,-666118,3552646724,805583903,4358230627,217911531
2023-09-27,28172,82790,-995498,-638208,3533671363,770876213,4304547577,215227379
2023-10-04,28062,81412,-437325,-243108,1558438282,298614157,1857052439,92852622
2023-10-05,28091,81677,-432131,-235300,1538336231,288087616,1826423847,91321192
2023-10-06,28124,82014,-414791,-237018,1474863544,288995210,1763858754,88192938
2023-10-10,28129,82096,-406814,-248958,1446260428,303252969,1749513397,87475670
2023-10-11,28154,82408,-398486,-257893,1415374972,312944904,1728319876,86415994
2023-10-12,28161,82525,-385734,-266259,1369727505,322641057,1692368561,84618428
2023-10-13,28146,82324,-373316,-281143,1326362578,341509349,1667871926,83393596
2023-10-16,28134,82214,-363639,-291151,1292516169,354138213,1646654382,82332719
2023-10-17,28125,82094,-354639,-302984,1260959609,369068884,1630028493,81501425
2023-10-18,28111,81926,-344345,-313358,1224927957,382490492,1607418449,80370922
2023-10-19,28095,81692,-332504,-326228,1183505097,399337978,1582843075,79142154
2023-10-20,28112,81868,-307020,-332368,1092148494,405980820,1498129313,74906466
2023-10-23,28098,81712,-292033,-331353,1039349363,405513229,1444862593,72243130
2023-10-24,28125,82073,-278504,-315373,990245213,384260850,1374506062,68725303
2023-10-25,28107,81947,-285777,-300431,1016743880,366617690,1383361569,69168078
2023-10-26,28083,81559,-63059,-108303,224543867,132790905,357334772,17866739
2023-10-27,28099,81834,-66047,-92465,235055486,112990804,348046290,17402314
2023-10-30,28094,81738,-71911,-83257,255966387,101858248,357824635,17891232
2023-10-31,28091,81697,-77739,-74303,276743331,90949675,367693006,18384650
2023-11-01,28100,81831,-70462,-56028,250752694,68467431,319220125,15961006
2023-11-02,28130,82229,-103607,-66491,368320307,80859937,449180244,22459012
2023-11-03,28142,82418,-99947,-59877,355154337,72649848,427804185,21390209
2023-11-06,28171,82687,-237936,-188132,844599544,227523341,1072122885,53606144
2023-11-07,28170,82677,-264142,-194352,937660237,235073087,1172733325,58636666
2023-11-08,28172,82775,3141,7984,11149821,9645842,20795662,1039783
2023-11-09,28187,83057,65074,45096,230862354,54294751,285157105,14257855
2023-11-10,28179,82951,292841,234049,1039205382,282153510,1321358891,66067945
2023-11-13,28166,82781,279078,218960,990831625,264504903,1255336528,62766826
2023-11-14,28173,82872,262473,205597,931645882,248088623,1179734506,58986725
2023-11-15,28219,83464,219055,171995,776273040,206071591,982344630,49117232
2023-11-16,28232,83554,225170,162061,797557527,193959362,991516889,49575844
2023-11-17,28235,83545,258410,185030,915214634,221474877,1136689511,56834476
2023-11-20,28247,83709,508987,376825,1801895828,450161730,2252057557,112602878
2023-11-21,28258,83827,513396,384474,1816837634,458649290,2275486924,113774346
2023-11-22,28238,83599,516836,392034,1830317057,468947725,2299264782,114963239
2023-11-23,28248,83702,500474,386242,1771732114,461448158,2233180271,111659014
2023-11-24,28231,83470,493206,381038,1747013454,456495053,2203508508,110175425
2023-11-27,28229,83521,480216,372047,1701138027,445453629,2146591656,107329583
2023-11-28,28244,83695,479910,358572,1699176351,428425460,2127601811,106380091
2023-11-29,28282,84047,489128,355423,1729469294,422888185,2152357480,107617874
2023-11-30,28268,83853,278276,193679,984415678,230975634,1215391312,60769566
2023-12-01,28270,83863,535834,386391,1895408528,460742584,2356151111,117807556
2023-12-04,28296,84123,556471,400594,1966610113,476199171,2442809284,122140464
2023-12-05,28323,84391,572915,413882,2022810469,490435642,2513246111,125662306
2023-12-06,28331,84561,572530,428904,2020845490,507214212,2528059702,126402985
2023-12-07,28314,84414,577500,438940,2039629628,519987012,2559616640,127980832
2023-12-08,28325,84557,359461,90592,1269063834,107137325,1376201159,68810058
2023-12-11,28299,84352,587919,265960,2077556929,315298055,2392854983,119642749
2023-12-12,28309,84463,575416,449842,2032637802,532590562,2565228365,128261418
2023-12-13,28300,84404,560538,449874,1980704938,532999026,2513703964,125685198
2023-12-14,28384,85232,482853,417867,1701139253,490270271,2191409523,109570476
2023-12-15,28375,85115,465906,413774,1641981343,486137259,2128118603,106405930
2023-12-18,28383,85228,453247,402802,1596884828,472617943,2069502771,103475139
2023-12-19,28384,85262,439289,390753,1547680691,458294484,2005975175,100298759
2023-12-20,28405,85455,421884,376891,1485266868,441037896,1926304764,96315238
2023-12-21,28409,85503,434249,367114,1528585696,429360161,1957945856,97897293
2023-12-22,28409,85504,449769,356147,1583191449,416526922,1999718371,99985919
2023-12-26,28414,85595,463620,347035,1631648258,405439015,2037087274,101854364
2023-12-27,28422,85681,479373,343501,1686603072,400907858,2087510930,104375546
2023-12-28,28450,86046,281333,187881,988875795,218349930,1207225725,60361286
2023-12-29,28450,86046,371976,266814,1307483364,310083613,1617566977,80878349
2024-01-02,28404,85454,603236,463783,2123749329,542729045,2666478374,133323919
2024-01-03,28385,85258,367365,269534,1294223023,316141036,1610364059,80518203
2024-01-04,28403,85414,375820,277829,1323183938,325274312,1648458250,82422913
2024-01-05,28377,85107,383478,286610,1351354670,336764645,1688119314,84405966
2024-01-08,28380,85139,367727,280695,1295711751,329689828,1625401579,81270079
2024-01-09,28396,85289,170689,123027,601093658,144246153,745339811,37266991
2024-01-10,28392,85191,200924,161594,707684292,189684733,897369025,44868451
2024-01-11,28413,85371,224202,197141,789095450,230922245,1020017694,51000885
2024-01-12,28429,85442,253826,220764,892830881,258377900,1151208782,57560439
2024-01-15,28433,85490,277007,216304,974258578,253017561,1227276139,61363807
2024-01-16,28423,85401,272082,196075,957261813,229593720,1186855533,59342777
2024-01-17,28411,85203,549110,394064,1932708623,462501971,2395210594,119760530
2024-01-18,28413,85162,577455,370963,2032356090,435599613,2467955703,123397785
2024-01-19,28402,84963,468364,344035,1649070523,404925636,2053996159,102699808
2024-01-22,28417,85159,472988,356607,1664458286,418753536,2083211822,104160591
2024-01-23,28408,85132,745208,361465,2623194308,424591917,3047786225,152389311
2024-01-24,28402,85048,743376,363997,2617349184,427988255,3045337439,152266872
2024-01-25,28395,84964,475180,124297,1673441413,146294114,1819735528,90986776
2024-01-26,28417,85143,770815,349055,2712537693,409962733,3122500425,156125021
2024-01-29,28396,84937,799108,408815,2814126383,481315559,3295441943,164772097
2024-01-30,28410,85204,816143,425155,2872745972,498985405,3371731377,168586569
2024-01-31,28410,85261,812400,463573,2859533419,543710213,3403243631,170162182
2024-02-01,28408,85285,809702,514871,2850284516,603709950,3453994466,172699723
2024-02-02,28416,85458,512556,392304,1803781990,459062011,2262844001,113142200
2024-02-05,28387,85078,501071,407216,1765112745,478637384,2243750129,112187506
2024-02-06,28395,85103,269582,399855,949395376,469847490,1419242866,70962143
2024-02-07,28394,85084,-9520,134889,33527918,158536650,192064568,9603228
2024-02-08,28390,85005,262024,248316,922958749,292117508,1215076257,60753813
2024-02-13,28371,84814,193609,213735,682407979,252003395,934411374,46720569
2024-02-14,28347,84545,-121476,-47110,428537895,55721866,484259761,24212988
2024-02-15,28352,84600,100856,205382,355730687,242769517,598500204,29925010
2024-02-16,28352,84606,-200884,-62721,708538826,74133097,782671923,39133596
2024-02-19,28354,84654,65990,186060,232737829,219789100,452526930,22626346
2024-02-20,28347,84557,63152,134125,222782940,158620272,381403212,19070161
2024-02-21,28347,84602,55933,-86136,197313998,101813016,299127014,14956351
2024-02-22,28370,84788,-208655,-63827,735466059,75277497,810743556,40537178
2024-02-23,28358,84602,-183441,-51886,646881375,61329339,708210714,35410536
2024-02-26,28371,84838,118689,231726,418345409,273141026,691486435,34574322
2024-02-27,28366,84774,141591,254846,499164319,300618498,799782817,39989141
2024-02-28,28370,84760,165642,251718,583860899,296977342,880838241,44041912
2024-02-29,28360,84638,187744,220274,661994643,260253840,922248484,46112424
2024-03-04,28371,84778,-112450,-66595,396351632,78552033,474903665,23745183
2024-03-05,28376,84843,-95898,-50442,337959714,59453766,397413480,19870674
2024-03-06,28389,85033,34850,67212,122759878,79041222,201801100,10090055
2024-03-07,28380,84952,-18880,11364,66523512,13377089,79900601,3995030
2024-03-08,28400,85202,2327,60008,8193025,70430060,78623086,3931154
2024-03-11,28401,85165,44282,130972,155918676,153785058,309703734,15485187
2024-03-12,28403,85211,57975,181740,204114320,213282300,417396620,20869831
2024-03-13,28409,85237,70689,363144,248828293,426041689,674869983,33743499
2024-03-14,28401,85148,419950,388557,1478650064,456331407,1934981471,96749074
2024-03-15,28387,84953,395956,361978,1394864655,426091133,1820955788,91047789
2024-03-18,28375,84855,386689,351322,1362775263,414024980,1776800243,88840012
2024-03-19,28361,84673,331273,319207,1168049372,376986912,1545036284,77251814
2024-03-20,28372,84792,85151,70733,300124880,83419444,383544324,19177216
2024-03-21,28396,84957,68206,79884,240196139,94029361,334225500,16711275
2024-03-22,28401,85092,24595,54146,86600097,63632692,150232789,7511639
2024-03-25,28399,85064,-354243,-263837,1247384459,310164485,1557548944,77877447
2024-03-26,28392,84976,142154,159104,500684358,187234515,687918873,34395944
2024-03-27,28399,85081,99373,157166,349918107,184725381,534643488,26732174
2024-03-28,28396,85065,-375960,387518,1323982149,455556022,1779538170,88976909
2024-03-29,28391,84996,-958452,-126191,3375920427,148466487,3524386914,176219346
2024-04-01,28403,85118,-886043,-82359,3119509979,96758819,3216268798,160813440
2024-04-02,28390,84951,-197106,474059,694275270,558039443,1252314713,62615736
