date,mr_face_total,mr_face_short,mr_face_long,mr_margin,mr_dv01,sl_face_3Y,sl_dv01_3Y,sl_face_10Y,sl_dv01_10Y,sl_face_net,sl_gross_trend,sl_gross_cycle,sl_gross_policy,sl_gross_trade,sl_gross_risk,sl_face_gross,sl_margin,sl_dv01,total_margin
2023-11-29,95416492617,95416492617,0,4770824631,9339437,1636143350,490843,356669661,356670,1992813011,108631422,469672531,470776446,469438308,474294303,1992813011,99640651,847513,4870465281
2023-11-30,95416492617,95416492617,0,4770824631,9339437,930838520,279252,194358120,194358,1125196640,191255326,468661121,469481125,468196457,472397389,2069991418,56259832,473610,4827084463
2023-12-01,95416492617,95416492617,0,4770824631,9339437,1792376336,537713,387746188,387746,2180122524,284915283,472382119,473129296,472461063,477234763,2180122524,109006126,925459,4879830757
2023-12-04,95416492617,95416492617,0,4770824631,9339437,1861407551,558422,401998738,401999,2263406289,376737419,470018177,471248643,470011612,475390438,2263406289,113170314,960421,4883994945
2023-12-05,95416492617,95416492617,0,4770824631,9339437,1916411837,574924,415333527,415334,2331745364,466117312,464474440,466161742,464474440,470517431,2331745364,116587268,990257,4887411899
2023-12-06,95416492617,95416492617,0,4770824631,9339437,1915125287,574538,430407533,430408,2345532820,482537389,463644907,465536366,463644907,470169253,2345532820,117276641,1004945,4888101272
2023-12-07,95416492617,95416492617,0,4770824631,9339437,1931750943,579525,440479501,440480,2372230444,493280212,467625399,469073407,467625399,474626027,2372230444,118611522,1020005,4889436153
2023-12-08,95416492617,95416492617,0,4770824631,9339437,1202404717,360721,90909407,90909,1293314125,1298654317,470664351,472029242,470664351,477369434,3189381695,64665706,451631,4835490337
2023-12-11,0,0,0,0,0,1966600513,589980,266892748,266893,2233493261,1298310773,470795111,472003210,470679315,478295148,3190083558,111674663,856873,111674663
2023-12-12,0,0,0,0,0,1924778233,577433,451419190,451419,2376197423,1441323509,470531195,471980822,470413709,478051811,3332301046,118809871,1028853,118809871
2023-12-13,0,0,0,0,0,1875012618,562504,451451722,451452,2326464339,1393037010,469941125,471299249,469810720,477623764,3281711867,116323217,1013956,116323217
2023-12-14,0,0,0,0,0,1615153645,484546,419332216,419332,2034485862,1198175614,419622728,421950127,419604266,424866875,2884219611,101724293,903878,101724293
2023-12-15,0,0,0,0,0,1558466522,467540,415225019,415225,1973691540,1138745012,419049699,421105937,419034733,424243841,2822179221,98684577,882765,98684577
2023-12-18,0,0,0,0,0,1516120194,454836,404213917,404214,1920334111,1080464615,421301090,423360176,421317810,426109579,2772553269,96016706,859050,96016706
2023-12-19,0,0,0,0,0,1469432051,440830,392123244,392123,1861555295,1018396518,423034005,425508581,423013233,428397042,2718349378,93077765,832953,93077765
2023-12-20,0,0,0,0,0,1411210718,423363,378212405,378212,1789423123,949263245,421255902,424044040,421250010,426390074,2642203270,89471156,801576,89471156
2023-12-21,0,0,0,0,0,1452572790,435772,368401014,368401,1820973804,973612210,424775387,427558576,424784489,429756858,2680487520,91048690,804173,91048690
2023-12-22,0,0,0,0,0,1504487386,451346,357396292,357396,1861883679,1010774295,426584720,429119738,426623695,431218769,2724321217,93094184,808743,93094184
2023-12-26,0,0,0,0,0,1550819153,465246,348251442,348251,1899070595,1042968681,428885560,431112327,428979733,432875707,2764822008,94953530,813497,94953530
2023-12-27,0,0,0,0,0,1603513569,481054,344705201,344705,1948218770,1085939583,431945362,434817020,432004124,436487318,2821193407,97410939,825759,97410939
2023-12-28,143124738926,95416492617,47708246309,9541649262,48510603,941064128,282319,188539482,188539,1129603609,1130345586,426157496,429160116,426278599,429780989,2841722785,56480180,470859,9598129442
2023-12-29,143124738926,95416492617,47708246309,9541649262,48510603,1245030617,373509,267943358,267943,1512973976,1512973976,0,0,0,0,1512973976,75648699,641453,9617297960
2024-01-02,143124738926,95416492617,47708246309,9541649262,48510603,2032901273,609870,469218402,469218,2502119675,1467404303,517588108,520384209,517823496,521080442,3544280558,125105984,1079089,9666755245
2024-01-03,95416492617,95416492617,0,4770824631,26940040,1230942983,369283,271016510,271017,1501959493,1503576535,518694615,520589794,518953045,521948405,3583762393,75097975,640299,4845922606
2024-01-04,95416492617,95416492617,0,4770824631,26940040,1259308694,377793,279362316,279362,1538671010,1539439450,522364712,523521539,522418848,524235842,3631980391,76933550,657155,4847758181
2024-01-05,95416492617,95416492617,0,4770824631,26940040,1286934190,386080,288694080,288694,1575628270,1575628270,0,0,0,0,1575628270,78781414,674774,4849606044
2024-01-08,95416492617,95416492617,0,4770824631,26940040,1232048449,369615,282192821,282193,1514241270,1516782857,522835270,525057557,523263073,527171341,3615110099,75712064,651807,4846536694
2024-01-09,95416492617,95416492617,0,4770824631,26940040,573125126,171938,124019749,124020,697144874,699143766,535750883,539698006,535873096,541574685,2852040436,34857244,295957,4805681875
2024-01-10,95416492617,95416492617,0,4770824631,26940040,674236087,202271,162713958,162714,836950044,839456407,537136005,540624670,537362704,542904333,2997484119,41847502,364985,4812672133
2024-01-11,95416492617,95416492617,0,4770824631,26940040,752153588,225646,198400367,198400,950553955,952058572,536820514,540846541,536889050,542282622,3108897299,47527698,424046,4818352329
2024-01-12,0,0,0,0,0,851288097,255386,222119770,222120,1073407868,1074354000,539814385,544156619,539810496,545106641,3243242141,53670393,477506,53670393
2024-01-15,0,0,0,0,0,928904134,278671,217665534,217666,1146569668,1147437906,549036280,554332505,549023635,555213389,3355043716,57328483,496337,57328483
2024-01-16,0,0,0,0,0,912382348,273715,197356296,197356,1109738644,1111187661,547442981,552068232,547481083,553479147,3311659103,55486932,471071,55486932
2024-01-17,0,0,0,0,0,1849701725,554911,398823869,398824,2248525595,1145750007,546410522,550331996,546581321,552614391,3341688237,112426280,953734,112426280
2024-01-18,0,0,0,0,0,1944680739,583404,375703201,375703,2320383939,1204137686,553389332,557111618,553612953,559358257,3427609846,116019197,959107,116019197
2024-01-19,0,0,0,0,0,1579768534,473931,348646722,348647,1928415257,812340394,554205073,557239702,554657232,559287319,3037729720,96420763,822577,96420763
2024-01-22,0,0,0,0,0,1595425267,478628,361372064,361372,1956797331,815964521,565734636,569404874,565969811,571663111,3088736954,97839867,840000,97839867
2024-01-23,0,0,0,0,0,2506069829,751821,366301697,366302,2872371527,1725101468,568522198,572558369,568726931,574916423,4009825390,143618576,1118123,143618576
2024-01-24,0,0,0,0,0,2500545601,750164,369013509,369014,2869559110,1713281805,574324037,577322595,574809778,579440451,4019178666,143477955,1119177,143477955
2024-01-25,0,0,0,0,0,1588377550,476513,124435239,124435,1712812789,1711547264,574119800,576605233,574818705,578569663,4015660665,85640639,600949,85640639
2024-01-26,0,0,0,0,0,2592121111,777636,353981450,353981,2946102561,1796460124,571155671,573505171,571501111,576482705,4089104782,147305128,1131618,147305128
2024-01-29,0,0,0,0,0,2686683806,806005,413978338,413978,3100662144,1949016249,573165531,574876351,573896676,577500689,4248455496,155033107,1219983,155033107
2024-01-30,0,0,0,0,0,2743937983,823181,430421360,430421,3174359343,2022720546,573444642,574754986,573904474,577343644,4322168291,158717967,1253603,158717967
2024-01-31,0,0,0,0,0,2731677040,819503,469016276,469016,3200693315,2033610589,581250682,582432409,581635019,585034653,4363963352,160034666,1288519,160034666
2024-02-01,0,0,0,0,0,2722877674,816863,520555751,520556,3243433425,2068751740,584116598,586020087,584398804,588943804,4412231032,162171671,1337419,162171671
2024-02-02,0,0,0,0,0,1716830878,515049,394302529,394303,2111133407,2112934962,584935473,587793282,584932262,589598048,4460194027,105556670,909352,105556670
2024-02-05,0,0,0,0,0,1678204019,503461,409213814,409214,2087417833,2092162601,567075012,568940518,567634397,573125902,4368938431,104370892,912675,104370892
2024-02-06,0,0,0,0,0,900737823,270221,400981598,400982,1301719421,1298008926,568667698,570481974,569195628,574720399,3581074626,65085971,671203,65085971
2024-02-07,0,0,0,0,0,44341677,-13303,131976243,131976,176317920,1242994061,573370022,574959374,574004401,579765743,3545093601,8815896,145279,8815896
2024-02-08,0,0,0,0,0,878788077,263636,249813089,249813,1128601167,1135739365,574762406,575989244,575699646,582190202,3444380863,56430058,513450,56430058
2024-02-13,0,0,0,0,0,649897099,194969,215114498,215114,865011596,872831459,597870658,599330067,599109422,605911166,3275052772,43250580,410084,43250580
2024-02-14,0,0,0,0,0,419039020,-125712,50822722,-50823,469861742,731013593,593460347,593866080,595954150,604515451,3118809622,23493087,176534,23493087
2024-02-15,0,0,0,0,0,339573503,101872,206719971,206720,546293474,557444385,595989484,596720097,597969130,605891361,2954014457,27314674,308592,27314674
2024-02-16,0,0,0,0,0,685208564,-205563,66658230,-66658,751866793,464024992,601095879,601402511,603458198,612126956,2882108535,37593340,272221,37593340
2024-02-19,0,0,0,0,0,223046469,66914,187361249,187361,410407718,423583840,602171697,602303780,604475671,613175928,2845710917,20520386,254275,20520386
2024-02-20,0,0,0,0,0,213507899,64052,135230876,135231,348738775,361476662,609874493,610310261,612169532,620753109,2814584057,17436939,199283,17436939
2024-02-21,0,0,0,0,0,189347572,56804,85805612,-85806,275153184,281679946,611853996,612540023,613891968,622127324,2742093257,13757659,142610,13757659
2024-02-22,95416492617,95416492617,0,4770824631,9339437,695575393,-208673,63373745,-63374,758949138,747744957,613216673,613696702,614970316,623147240,3212775888,37947457,272046,4808772088
2024-02-23,95416492617,95416492617,0,4770824631,9339437,611384791,-183415,51435765,-51436,662820556,651823480,610440064,611275023,612344097,620368065,3106250729,33141028,234851,4803965659
2024-02-26,95416492617,95416492617,0,4770824631,9339437,413224144,123967,237103111,237103,650327255,556863328,606633728,607769863,607922653,615135662,2994325234,32516363,361070,4803340994
2024-02-27,190832985234,190832985234,0,9541649262,16376758,490198118,147059,260372051,260372,750570170,485488549,621420853,622482105,622678799,630523038,2982593344,37528508,407431,9579177770
2024-02-28,190832985234,190832985234,0,9541649262,16376758,570871524,171261,257315147,257315,828186671,416611075,626014507,627349508,627167955,635734224,2932877268,41409334,428577,9583058595
2024-02-29,190832985234,190832985234,0,9541649262,16376758,644783027,193435,225762412,225762,870545438,370480203,624151872,625643313,625007100,633776644,2879059132,43527272,419197,9585176534
2024-03-04,190832985234,190832985234,0,9541649262,16376758,375235839,-112571,66572393,-66572,441808232,433931493,634052788,635183767,635389780,644397499,2982955326,22090412,179143,9563739673
2024-03-05,190832985234,190832985234,0,9541649262,16376758,319860381,-95958,50362384,-50362,370222765,363914855,646450282,647929322,648167404,655954353,2962416218,18511138,146320,9560160400
2024-03-06,190832985234,190832985234,0,9541649262,16376758,117485111,35246,67701151,67701,185186261,189466981,643569203,645291730,645894580,651897826,2776120321,9259313,102947,9550908575
2024-03-07,95416492617,95416492617,0,4770824631,7037321,62610992,-18783,11554893,11555,74165884,71862868,650679121,651500675,653217774,658121695,2685382133,3708294,30338,4774532925
2024-03-08,95416492617,95416492617,0,4770824631,7037321,8700542,2610,60472641,60473,69173182,71638451,644198856,646190135,647186089,651642637,2660856168,3458659,63083,4774283290
2024-03-11,95416492617,95416492617,0,4770824631,4712914,148681445,44604,131583887,131584,280265332,281918474,658748207,659938962,662349824,665193721,2928149188,14013267,176188,4784837897
2024-03-12,95416492617,95416492617,0,4770824631,4712914,194465398,58340,182525095,182525,376990493,378170759,659946801,661152614,663760855,666146934,3029177963,18849525,240865,4789674156
2024-03-13,95416492617,95416492617,0,4770824631,4712914,237107716,71132,364595969,364596,601703685,602282317,661470258,663023897,665194094,667326366,3259296933,30085184,435728,4800909815
2024-03-14,95416492617,95416492617,0,4770824631,4712914,1405651512,421695,390157944,390158,1795809456,1798208136,797443926,799367471,801203702,805525926,5001749161,89790473,811853,4860615104
2024-03-15,95416492617,95416492617,0,4770824631,4712914,1325169198,397551,363428027,363428,1688597224,1693237694,789833500,790884144,792686863,798377976,4865020177,84429861,760979,4855254492
2024-03-18,95416492617,95416492617,0,4770824631,4712914,1293745331,388124,352622795,352623,1646368126,1651547360,792115467,792030871,794731808,799826447,4830251953,82318406,740746,4853143037
2024-03-19,95416492617,95416492617,0,4770824631,4712914,1108328268,332498,320382714,320383,1428710982,1436354095,783728712,783163676,785273904,792351980,4580872366,71435549,652881,4842260180
2024-03-20,95416492617,95416492617,0,4770824631,4712914,285161713,85549,71067515,71068,356229228,362356381,789270111,789205785,791461745,797524571,3529818593,17811461,156616,4788636092
2024-03-21,95416492617,95416492617,0,4770824631,4712914,228235995,68471,80187115,80187,308423110,310676104,775091119,774980753,778786395,780929024,3420463394,15421155,148658,4786245786
2024-03-22,95416492617,95416492617,0,4770824631,4712914,82517617,24755,54401123,54401,136918741,138956046,772764332,773054120,776808635,779135728,3240718861,6845937,79156,4777670568
2024-03-25,95416492617,95416492617,0,4770824631,4712914,1206003981,-361801,270363469,-270363,1476367450,75039978,774594548,774814583,778665409,780663707,3183778224,73818373,632165,4844643003
2024-03-26,95416492617,95416492617,0,4770824631,4712914,475691588,142707,159711274,159711,635402863,636887865,776982195,777249337,780811649,782563793,3754494839,31770143,302419,4802594774
2024-03-27,95416492617,95416492617,0,4770824631,4712914,332720703,99816,157800092,157800,490520795,491529306,806436803,807096872,810825683,812494262,3728382926,24526040,257616,4795350671
2024-03-28,95416492617,95416492617,0,4770824631,4712914,1321299428,-396390,372115850,372116,1693415279,1159957909,1064790129,1067580903,1082242771,1059013227,5433584938,84670764,768506,4855495395
2024-03-29,95416492617,95416492617,0,4770824631,4712914,3335250394,-1000575,161502533,-161503,3496752927,1253910873,1183664601,1186653648,1200122258,1180223293,6004574674,174837646,1162078,4945662277
2024-04-01,95416492617,95416492617,0,4770824631,4712914,3097316008,-929195,118062672,-118063,3215378680,1637433542,1208697297,1211255795,1223260924,1209598207,6490245765,160768934,1047257,4931593565
2024-04-02,95416492617,95416492617,0,4770824631,4712914,729804501,-218941,457003687,457004,1186808188,2107953169,1195676242,1198385356,1210849671,1197542056,6910406494,59340409,675945,4830165040
2024-04-03,95416492617,95416492617,0,4770824631,4712914,2801160846,-840348,678643026,-678643,3479803872,1558800304,1253985240,1256653861,1267389734,1260575343,6597404481,173990194,1518991,4944814824
2024-04-04,95416492617,95416492617,0,4770824631,4712914,851618043,-255485,213517991,-213518,1065136034,1443711747,1255497427,1258116275,1268702077,1263936156,6489963682,53256802,469003,4824081433
2024-04-05,95416492617,95416492617,0,4770824631,4712914,1537319452,461196,382244919,382245,1919564371,1906583478,1278194045,1281012959,1293850225,1283688246,7043328953,95978219,843441,4866802849
2024-04-08,95416492617,95416492617,0,4770824631,4712914,555037505,-166511,200756391,-200756,755793896,1739031214,1239911019,1237208674,1248260181,1243862584,6708273672,37789695,367268,4808614326
